file,original_name,best_match,confidence,status,reason,method,top_sim,margin,top_candidates
bmd_series.ttl,max_torque_Mmax,qEmax_kNm,0.54,ACCEPT,"The OEM variable 'max_torque_Mmax' refers to the maximum torque, and among the candidates, 'qEmax_kNm' is described as 'Prime mover maximum torque [kNm]'. This matches both the meaning and the unit (kNm) of the OEM variable. The similarity score is the highest among the candidates, further supporting this mapping.",LLM,0.5369542837142944,0.031717121601104736,"[{""id"": ""qEmax_kNm"", ""sim"": 0.537}, {""id"": ""Qsmax_kNm"", ""sim"": 0.5052}, {""id"": ""Qmax_kNm"", ""sim"": 0.479}, {""id"": ""breakdown_torque"", ""sim"": 0.4661}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4477}]"
bmd_series.ttl,motor_mass_without_brake_flywheel_mM,mass,0.51,ACCEPT,"The variable 'motor_mass_without_brake_flywheel_mM' refers to the mass of the motor excluding the brake and flywheel. Among the candidates, 'mass' is the most relevant ontology property, as it directly represents the mass of an ElectricMotor and matches the intended meaning. The other candidates refer to different concepts such as added mass (hydrodynamic), torque, or are not specific to the motor's physical mass.",LLM,0.5134112238883972,0.05468463897705078,"[{""id"": ""mass"", ""sim"": 0.5134}, {""id"": ""addedMass_kg"", ""sim"": 0.4587}, {""id"": ""breakdown_torque"", ""sim"": 0.445}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4387}, {""id"": ""qEmax_kNm"", ""sim"": 0.4383}]"
bmd_series.ttl,rated_torque_Mn,ratedTorque_kNm,0.53,ACCEPT,"The OEM variable 'rated_torque_Mn' most closely matches the ontology property 'ratedTorque_kNm' based on both semantic similarity (sim=0.529) and the fact that both refer to a rated torque value. The unit in the ontology is kNm, which is a standard unit for torque, and the context (Gearbox or Coupling) is appropriate for rated torque variables. The other candidates either refer to general torque, maximum torque, or breakdown torque, which are not as specific to the 'rated' aspect.",LLM,0.5290642976760864,0.007772088050842285,"[{""id"": ""ratedTorque_kNm"", ""sim"": 0.5291}, {""id"": ""ratedTorque_kNm"", ""sim"": 0.5213}, {""id"": ""torque"", ""sim"": 0.5065}, {""id"": ""qEmax_kNm"", ""sim"": 0.4979}, {""id"": ""breakdown_torque"", ""sim"": 0.4974}]"
bmd_series.ttl,rated_speed_nn,nn_rpm,0.85,ACCEPT,"The OEM variable 'rated_speed_nn' most closely matches the ontology candidate 'nn_rpm', which refers to nominal speed at MCR (Maximum Continuous Rating), free running, measured in rpm. The variable name 'rated_speed_nn' suggests it represents the rated or nominal speed, aligning with the description of 'nn_rpm'. Although the similarity score is not the highest among the candidates, the semantic match is strongest due to the focus on speed (rpm) rather than voltage, current, or power.",LLM,0.4690934419631958,0.005445599555969238,"[{""id"": ""rated_voltage"", ""sim"": 0.4691}, {""id"": ""rated_current"", ""sim"": 0.4636}, {""id"": ""rated_output_power"", ""sim"": 0.4593}, {""id"": ""nn_rpm"", ""sim"": 0.4287}, {""id"": ""minimum_air_speed"", ""sim"": 0.4193}]"
bmd_series.ttl,brake_electrical_power_Pb,output_power,0.46,HUMAN_REVIEW,"The OEM variable 'brake_electrical_power_Pb' refers to the electrical power associated with the brake, which aligns most closely with the ontology candidate 'output_power'. Both refer to a power value (unit: W) and are related to the output of a motor or system. The similarity score is highest among candidates that specifically mention power output, making 'output_power' the best match.",LLM,0.47273603081703186,0.002822667360305786,"[{""id"": ""power_factor"", ""sim"": 0.4727}, {""id"": ""breakdown_torque"", ""sim"": 0.4699}, {""id"": ""input_power"", ""sim"": 0.4692}, {""id"": ""power"", ""sim"": 0.4684}, {""id"": ""output_power"", ""sim"": 0.464}]"
bmd_series.ttl,rated_power_Pn,rated_output_power,0.54,ACCEPT,"The OEM variable 'rated_power_Pn' most closely matches the ontology candidate 'rated_output_power' based on both semantic similarity (sim = 0.54, highest among candidates) and the description, which specifies 'rated output power' as a property of a motor's rated point, with units in kW and source IEC 60034-1:2022. This aligns with typical usage of 'Pn' for rated power in engineering contexts.",LLM,0.5395610928535461,0.04306104779243469,"[{""id"": ""rated_output_power"", ""sim"": 0.5396}, {""id"": ""output_power"", ""sim"": 0.4965}, {""id"": ""input_power"", ""sim"": 0.4812}, {""id"": ""power_factor"", ""sim"": 0.4785}, {""id"": ""power"", ""sim"": 0.4741}]"
bmd_series.ttl,stator_phase_phase_resistance_Rpp,resistance,0.47,HUMAN_REVIEW,"The OEM variable 'stator_phase_phase_resistance_Rpp' refers to the resistance between stator phases, which aligns with the ontology candidate 'resistance'. This candidate is defined as a property related to motor equivalent circuits, with the unit symbol 'ohm', matching the physical meaning of the OEM variable. The similarity score (0.47) is the highest among the candidates, further supporting this mapping.",LLM,0.47354233264923096,0.01441037654876709,"[{""id"": ""resistance"", ""sim"": 0.4735}, {""id"": ""locked_rotor_current"", ""sim"": 0.4591}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4541}, {""id"": ""winding_temperature_rise_K"", ""sim"": 0.4383}, {""id"": ""copper_losses"", ""sim"": 0.4366}]"
bmd_series.ttl,brake_engaging_time_t1,comp:ShaftBrakes1,0.458,HUMAN_REVIEW,"The variable 'brake_engaging_time_t1' refers to the time associated with the engagement of a brake mechanism. Among the candidates, 'comp:ShaftBrakes1' is the most relevant entity as it represents a brake component, aligning with the variable's context. The similarity score (0.458) is the highest among the candidates, supporting this mapping, although it is not highly confident due to the lack of direct temporal property in the ontology candidate.",LLM,0.4580826461315155,0.019493520259857178,"[{""id"": ""comp:ShaftBrakes1"", ""sim"": 0.4581}, {""id"": ""breakdown_torque"", ""sim"": 0.4386}, {""id"": ""compressorChargeTime_h"", ""sim"": 0.411}, {""id"": ""eng:IntakeAndExhaustSystem1"", ""sim"": 0.408}, {""id"": ""eng:FuelSystem1"", ""sim"": 0.4043}]"
bmd_series.ttl,brake_release_time_t2,,0.4172542095184326,HUMAN_REVIEW,Low similarity (top_sim=0.417 < MIN_SIM=0.45),LOW_SIM,0.4172542095184326,0.008759170770645142,"[{""id"": ""comp:ShaftBrakes1"", ""sim"": 0.4173}, {""id"": ""breakdown_torque"", ""sim"": 0.4085}, {""id"": ""compressorChargeTime_h"", ""sim"": 0.3994}, {""id"": ""comp:TorsionalVibrationDamper1"", ""sim"": 0.3655}, {""id"": ""locked_rotor_torque"", ""sim"": 0.3604}]"
bmd_series.ttl,brake_dc_voltage_Vb,,0.4383895695209503,HUMAN_REVIEW,Low similarity (top_sim=0.438 < MIN_SIM=0.45),LOW_SIM,0.4383895695209503,0.029479503631591797,"[{""id"": ""rated_voltage"", ""sim"": 0.4384}, {""id"": ""breakdown_torque"", ""sim"": 0.4089}, {""id"": ""comp:ShaftBrakes1"", ""sim"": 0.3946}, {""id"": ""linked_flux"", ""sim"": 0.3843}, {""id"": ""locked_rotor_current"", ""sim"": 0.375}]"
bmd_series.ttl,rated_voltage_Vn,rated_voltage,0.5606036186218262,ACCEPT,"Auto by margin (top_sim=0.561, margin=0.113)",AUTO_MARGIN,0.5606036186218262,0.11267825961112976,"[{""id"": ""rated_voltage"", ""sim"": 0.5606}, {""id"": ""rated_current"", ""sim"": 0.4479}, {""id"": ""rated_output_power"", ""sim"": 0.4454}, {""id"": ""power_factor"", ""sim"": 0.3923}, {""id"": ""power"", ""sim"": 0.3911}]"
bmd_series.ttl,DeltaJ,,0.354617714881897,NO_MATCH,Low similarity (top_sim=0.355 < MIN_SIM=0.45),LOW_SIM,0.354617714881897,0.029182016849517822,"[{""id"": ""charpyV_J"", ""sim"": 0.3546}, {""id"": ""hull:HullParams1"", ""sim"": 0.3254}, {""id"": ""linked_flux"", ""sim"": 0.3186}, {""id"": ""dampingCoeff"", ""sim"": 0.3162}, {""id"": ""breakdown_torque"", ""sim"": 0.3115}]"
bmd_series.ttl,Delta_mM,,0.3223770558834076,NO_MATCH,Low similarity (top_sim=0.322 < MIN_SIM=0.45),LOW_SIM,0.3223770558834076,0.001582413911819458,"[{""id"": ""mcrRpm_revPerSec"", ""sim"": 0.3224}, {""id"": ""qEmax_kNm"", ""sim"": 0.3208}, {""id"": ""mass"", ""sim"": 0.3184}, {""id"": ""mcrPower_kW"", ""sim"": 0.3171}, {""id"": ""D_m"", ""sim"": 0.316}]"
bmd_series.ttl,tau_el,,0.32776111364364624,NO_MATCH,Low similarity (top_sim=0.328 < MIN_SIM=0.45),LOW_SIM,0.32776111364364624,0.007954597473144531,"[{""id"": ""linked_flux"", ""sim"": 0.3278}, {""id"": ""breakdown_torque"", ""sim"": 0.3198}, {""id"": ""locked_rotor_torque"", ""sim"": 0.3182}, {""id"": ""torque"", ""sim"": 0.3103}, {""id"": ""inertiaRatio_Ie_It"", ""sim"": 0.2982}]"
bmd_series.ttl,tau_therm,,0.373881459236145,NO_MATCH,Low similarity (top_sim=0.374 < MIN_SIM=0.45),LOW_SIM,0.373881459236145,0.039056241512298584,"[{""id"": ""winding_temperature_rise_K"", ""sim"": 0.3739}, {""id"": ""locked_rotor_torque"", ""sim"": 0.3348}, {""id"": ""breakdown_torque"", ""sim"": 0.3264}, {""id"": ""atmospheric_pressure_Pa"", ""sim"": 0.3238}, {""id"": ""insulation_thermal_class"", ""sim"": 0.3209}]"
filip.ttl,mechanical_speed_omega,,0.0,NO_MATCH,LLM API 429,LLM,0.4513278007507324,0.01529356837272644,"[{""id"": ""minimum_air_speed"", ""sim"": 0.4513}, {""id"": ""mcrRpm_revPerSec"", ""sim"": 0.436}, {""id"": ""rotational_frequency"", ""sim"": 0.4314}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4116}, {""id"": ""angular_frequency"", ""sim"": 0.4112}]"
filip.ttl,synchronous_speed_omega_e,,0.42947888374328613,HUMAN_REVIEW,Low similarity (top_sim=0.429 < MIN_SIM=0.45),LOW_SIM,0.42947888374328613,0.005860000848770142,"[{""id"": ""angular_frequency"", ""sim"": 0.4295}, {""id"": ""rotational_frequency"", ""sim"": 0.4236}, {""id"": ""minimum_air_speed"", ""sim"": 0.421}, {""id"": ""mcrRpm_revPerSec"", ""sim"": 0.4041}, {""id"": ""frequency"", ""sim"": 0.4012}]"
filip.ttl,slip_frequency_omega_sl,slip_ratio,0.4828476309776306,HUMAN_REVIEW,"Auto by margin (top_sim=0.483, margin=0.067)",AUTO_MARGIN,0.4828476309776306,0.06682625412940979,"[{""id"": ""slip_ratio"", ""sim"": 0.4828}, {""id"": ""angular_frequency"", ""sim"": 0.416}, {""id"": ""rotational_frequency"", ""sim"": 0.3996}, {""id"": ""naturalFrequency_Hz"", ""sim"": 0.3928}, {""id"": ""frequency"", ""sim"": 0.3715}]"
filip.ttl,pole_pairs_p,number_of_poles,0.529553234577179,ACCEPT,"Auto by margin (top_sim=0.530, margin=0.130)",AUTO_MARGIN,0.529553234577179,0.12950044870376587,"[{""id"": ""number_of_poles"", ""sim"": 0.5296}, {""id"": ""power_factor"", ""sim"": 0.4001}, {""id"": ""power"", ""sim"": 0.366}, {""id"": ""locked_rotor_torque"", ""sim"": 0.3575}, {""id"": ""breakdown_torque"", ""sim"": 0.3574}]"
filip.ttl,moment_of_inertia_J,moment_of_inertia,0.5375056862831116,ACCEPT,"Auto by margin (top_sim=0.538, margin=0.121)",AUTO_MARGIN,0.5375056862831116,0.12118774652481079,"[{""id"": ""moment_of_inertia"", ""sim"": 0.5375}, {""id"": ""charpyV_J"", ""sim"": 0.4163}, {""id"": ""inertiaRatio_Ie_It"", ""sim"": 0.4029}, {""id"": ""torque"", ""sim"": 0.3797}, {""id"": ""mass"", ""sim"": 0.376}]"
filip.ttl,bearing_torque_coefficient_b,breakdown_torque,0.47,HUMAN_REVIEW,"The OEM variable 'bearing_torque_coefficient_b' most closely aligns with 'breakdown_torque' based on the highest similarity score (0.4685). Both relate to torque characteristics, and while 'bearing_torque_coefficient_b' specifically refers to a coefficient associated with bearing torque, 'breakdown_torque' is a property within the ontology that represents a specific torque limit. No candidate directly references a torque coefficient for bearings, but 'breakdown_torque' is the most relevant among the available options.",LLM,0.4685075879096985,0.028706789016723633,"[{""id"": ""breakdown_torque"", ""sim"": 0.4685}, {""id"": ""torque"", ""sim"": 0.4398}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4385}, {""id"": ""dampingCoeff"", ""sim"": 0.4214}, {""id"": ""ratedTorque_kNm"", ""sim"": 0.4192}]"
